id,name,metadata/examine,metadata/id,metadata/members,metadata/lowalch,metadata/limit,metadata/value,metadata/highalch,metadata/icon,metadata/name,price/high,price/highTime,price/low,price/lowTime,price
2583,Black platebody (t),Black platebody with trim.,2583,false,1536,8,3840,2304,Black platebody (t).png,Black platebody (t),16899,1760368588,13500,1760371870,
1077,Black platelegs,"Big, black and heavy looking.",1077,false,768,125,1920,1152,Black platelegs.png,Black platelegs,1063,1760373878,950,1760373696,
2593,Black platelegs (g),Black platelegs with gold trim.,2593,false,768,8,1920,1152,Black platelegs (g).png,Black platelegs (g),40000,1760368320,34000,1760373869,
2585,Black platelegs (t),Black platelegs with trim.,2585,false,768,8,1920,1152,Black platelegs (t).png,Black platelegs (t),12300,1760368605,10000,1760370979,
1089,Black plateskirt,"Big, black and heavy looking.",1089,false,768,125,1920,1152,Black plateskirt.png,Black plateskirt,1367,1760373786,660,1760373230,
3473,Black plateskirt (g),Black plateskirt with gold trim.,3473,false,768,8,1920,1152,Black plateskirt (g).png,Black plateskirt (g),3546,1760323451,2132,1760371842,
3472,Black plateskirt (t),Black plateskirt with trim.,3472,false,768,8,1920,1152,Black plateskirt (t).png,Black plateskirt (t),2160,1760243036,8000,1760373762,
581,Black robe,I can do magic better in this.,581,false,5,125,13,7,Black robe.png,Black robe,997,1760371436,821,1760373782,
10148,Black salamander,Slightly slimy and somewhat menacing.,10148,true,80,125,200,120,Black salamander.png,Black salamander,333,1760373850,175,1760372717,
1327,Black scimitar,"A vicious, curved sword.",1327,false,307,125,768,460,Black scimitar.png,Black scimitar,2623,1760373390,3035,1760372487,
12988,Black set (lg),"A set containing a full helm, platebody, legs and kiteshield.",12988,false,1800,8,4500,2700,Black set (lg).png,Black set (lg),23775,1760373564,20676,1760372360,
12990,Black set (sk),"A set containing a full helm, platebody, skirt and kiteshield.",12990,false,1800,8,4500,2700,Black set (sk).png,Black set (sk),7000,1760370159,100,1760314700,
7332,Black shield (h1),A shield with a heraldic design,7332,false,652,70,1632,979,Black shield (h1).png,Black shield (h1),3700,1760314828,2340,1760373412,
7338,Black shield (h2),A shield with a heraldic design,7338,false,652,70,1632,979,Black shield (h2).png,Black shield (h2),2321,1760334492,2320,1760369754,
7344,Black shield (h3),A shield with a heraldic design,7344,false,652,70,1632,979,Black shield (h3).png,Black shield (h3),35000,1759982204,2228,1760372734,
7350,Black shield (h4),A shield with a heraldic design,7350,false,652,70,1632,979,Black shield (h4).png,Black shield (h4),2500,1760365012,2225,1760370464,
7356,Black shield (h5),A shield with a heraldic design,7356,false,652,70,1632,979,Black shield (h5).png,Black shield (h5),3278,1760346551,2533,1760369291,
1015,Black skirt,Clothing favoured by women and dark wizards.,1015,false,1,150,2,1,Black skirt.png,Black skirt,17,1760373342,10,1760370638,
12445,Black skirt (g),Leg covering favoured by women and wizards. With a colourful trim!,12445,false,1,4,2,1,Black skirt (g).png,Black skirt (g),55300,1760373219,49998,1760373888,
12447,Black skirt (t),Leg covering favoured by women and wizards. With a colourful trim!,12447,false,1,4,2,1,Black skirt (t).png,Black skirt (t),42742,1760369576,37092,1760373234,
4580,Black spear,A black tipped spear.,4580,true,260,8,650,390,Black spear.png,Black spear,2553,1760346188,3205,1760369600,
4582,Black spear(p),A poisoned black tipped spear.,4582,true,300,8,750,450,Black spear(p).png,Black spear(p),5310,1758204612,10000,1755468658,
5734,Black spear(p+),A poisoned black tipped spear.,5734,true,300,8,750,450,Black spear(p+).png,Black spear(p+),9466,1760366771,3700,1747060810,
5736,Black spear(p++),A poisoned black tipped spear.,5736,true,300,8,750,450,Black spear(p++).png,Black spear(p++),1,1759774659,100,1756172841,
10085,Black spiky vambraces,Vambraces made from 100% real dragonhide. Now with added spikiness.,10085,true,1728,125,4320,2592,Black spiky vambraces.png,Black spiky vambraces,4220,1760370269,5153,1760373235,
1179,Black sq shield,A medium square shield.,1179,false,460,125,1152,691,Black sq shield.png,Black sq shield,440,1760373730,440,1760372679,
1283,Black sword,A razor sharp sword.,1283,false,249,125,624,374,Black sword.png,Black sword,167,1760373655,143,1760368119,
21730,Black tourmaline core,The blackened heart of the Grotesque Guardians.,21730,true,16600,5,41500,24900,Black tourmaline core.png,Black tourmaline core,3000000,1760372178,2892992,1760372535,
2524,Black toy horsey,A black toy horse.,2524,false,40,150,100,60,Black toy horsey.png,Black toy horsey,190,1760361129,179,1760372511,
12992,Black trimmed set (lg),"A set containing a full helm, platebody, legs and kiteshield.",12992,false,1800,8,4500,2700,Black trimmed set (lg).png,Black trimmed set (lg),53525,1760363617,83374,1760292315,
12994,Black trimmed set (sk),"A set containing a full helm, platebody, skirt and kiteshield.",12994,false,1800,8,4500,2700,Black trimmed set (sk).png,Black trimmed set (sk),98025,1760261694,51117,1760168271,
20266,Black unicorn mask,Pointy shadows.,20266,true,400,4,1000,600,Black unicorn mask.png,Black unicorn mask,10007,1760370955,10007,1760370146,
1341,Black warhammer,I don't think it's intended for joinery.,1341,false,392,125,980,588,Black warhammer.png,Black warhammer,444,1760371869,390,1760372197,
10014,Black warlock (item),There's a black warlock butterfly in here.,10014,true,28,125,70,42,Black warlock (item).png,Black warlock (item),500,1760363875,500,1760367745,
29207,Black warlock mix (1),There's a black warlock butterfly in here.,29207,true,28,,70,42,Black warlock mix (1).png,Black warlock mix (1),328,1760213448,150,1760330687,
29189,Black warlock mix (2),There's a black warlock butterfly in here.,29189,true,28,,70,42,Black warlock mix (2).png,Black warlock mix (2),1699,1760370009,1815,1760356911,
12453,Black wizard hat (g),"A silly pointed hat, with colourful trim.",12453,false,1,4,2,1,Black wizard hat (g).png,Black wizard hat (g),212469,1760373611,193949,1760371957,
12455,Black wizard hat (t),"A silly pointed hat, with colourful trim.",12455,false,1,4,2,1,Black wizard hat (t).png,Black wizard hat (t),113712,1760369560,113712,1760373339,
12449,Black wizard robe (g),I can do magic better in this.,12449,false,6,4,15,9,Black wizard robe (g).png,Black wizard robe (g),165244,1760372463,194000,1760366842,
12451,Black wizard robe (t),I can do magic better in this.,12451,false,6,4,15,9,Black wizard robe (t).png,Black wizard robe (t),122999,1760369631,100000,1760373094,
29944,Blackbird red,A smooth and rich Aldarin Red that's said to flutter on the tongue.,29944,true,120,,300,180,Blackbird red.png,Blackbird red,834,1760286196,35,1760241533,
19988,Blacksmith's helm,A helm worn by blacksmiths.,19988,true,1200,125,3000,1800,Blacksmith's helm.png,Blacksmith's helm,26781,1760362550,25007,1760368170,
23997,Blade of saeldor (inactive),A magical elven sword.,23997,true,2000000,8,5000000,3000000,Blade of saeldor (inactive).png,Blade of saeldor (inactive),138000000,1760371919,133000000,1760365239,
3353,Blamish bark shell,"A large bark coloured blamish snail shell, looks protective.",3353,true,60,13000,150,90,Blamish bark shell.png,Blamish bark shell,988,1760371259,894,1760301806,
3361,Blamish blue shell (pointed),"A large blue coloured blamish snail shell, looks protective.",3361,true,60,13000,150,90,Blamish blue shell (pointed).png,Blamish blue shell (pointed),3100,1760366644,3042,1760320803,
3351,Blamish blue shell (round),"A large blue coloured blamish snail shell, looks protective.",3351,true,60,13000,150,90,Blamish blue shell (round).png,Blamish blue shell (round),1000,1760373746,1246,1760042449,
3355,Blamish myre shell (pointed),"A large 'Myre' coloured blamish snail shell, looks protective.",3355,true,60,13000,150,90,Blamish myre shell (pointed).png,Blamish myre shell (pointed),12501,1760300216,2000,1760364785,
3345,Blamish myre shell (round),"A large 'Myre' coloured blamish snail shell, looks protective.",3345,true,60,13000,150,90,Blamish myre shell (round).png,Blamish myre shell (round),284,1760369095,1500,1759810009,
3359,Blamish ochre shell (pointed),"A large ochre coloured blamish snail shell, looks protective.",3359,true,60,13000,150,90,Blamish ochre shell (pointed).png,Blamish ochre shell (pointed),254,1759789748,266,1760306687,
3349,Blamish ochre shell (round),"A large ochre coloured blamish snail shell, looks protective.",3349,true,60,13000,150,90,Blamish ochre shell (round).png,Blamish ochre shell (round),54,1760365478,1,1760318560,
3357,Blamish red shell (pointed),"A large red and black blamish snail shell, looks protective.",3357,true,60,13000,150,90,Blamish red shell (pointed).png,Blamish red shell (pointed),515,1760323147,496,1760272221,
3347,Blamish red shell (round),"A large red and black blamish snail shell, looks protective.",3347,true,60,13000,150,90,Blamish red shell (round).png,Blamish red shell (round),261,1760363727,259,1760365016,
12831,Blessed spirit shield,An ethereal shield that has been blessed with holy powers.,12831,true,480000,8,1200000,720000,Blessed spirit shield.png,Blessed spirit shield,730068,1760372373,718001,1760372700,
24607,Blighted ancient ice sack,"Enough power for any Ice spell, blighted so it can be used only in the Wilderness.",24607,true,1,15000,1,1,Blighted ancient ice sack.png,Blighted ancient ice sack,327,1760373862,320,1760373840,
24592,Blighted anglerfish,"An unappetising fish, now blighted so it can be eaten only in the Wilderness.",24592,true,1,10000,1,1,Blighted anglerfish.png,Blighted anglerfish,168,1760373840,165,1760373884,
24609,Blighted bind sack,"Enough power for a Bind, blighted so it can be used only in the Wilderness.",24609,true,1,10000,1,1,Blighted bind sack.png,Blighted bind sack,30,1695205762,21,1695205416,
24613,Blighted entangle sack,"Enough power for an Entangle, blighted so it can be used only in the Wilderness.",24613,true,1,15000,1,1,Blighted entangle sack.png,Blighted entangle sack,89,1760373883,85,1760373815,
24595,Blighted karambwan,"A nutritious octopus, now blighted so it can be eaten only in the Wilderness.",24595,true,1,10000,1,1,Blighted karambwan.png,Blighted karambwan,108,1760373879,105,1760373888,
24589,Blighted manta ray,"A rare catch, now blighted so it can be eaten only in the Wilderness.",24589,true,1,10000,1,1,Blighted manta ray.png,Blighted manta ray,311,1760373891,303,1760373886,
29640,Blighted overload (1),1 dose of blighted overload potion.,29640,true,1,,1,1,Blighted overload (1).png,Blighted overload (1),,,,,
29637,Blighted overload (2),2 doses of blighted overload potion.,29637,true,1,,1,1,Blighted overload (2).png,Blighted overload (2),,,,,
29634,Blighted overload (3),3 doses of blighted overload potion.,29634,true,1,,1,1,Blighted overload (3).png,Blighted overload (3),,,,,
29631,Blighted overload (4),4 doses of blighted overload potion.,29631,true,1,,1,1,Blighted overload (4).png,Blighted overload (4),,,,,
24611,Blighted snare sack,"Enough power for a Snare, blighted so it can be used only in the Wilderness.",24611,true,1,10000,1,1,Blighted snare sack.png,Blighted snare sack,99,1695205723,77,1695205711,
24598,Blighted super restore(4),"4 doses of super restore potion, blighted so it can be used only in the Wilderness.",24598,true,1,2000,1,1,Blighted super restore(4).png,Blighted super restore(4),2745,1760373876,2683,1760373831,
24615,Blighted teleport spell sack,"Enough power for a Teleblock or a Teleport to Target, blighted so it can be used only in the Wilderness.",24615,true,1,10000,1,1,Blighted teleport spell sack.png,Blighted teleport spell sack,112,1760373518,111,1760373819,
24621,Blighted vengeance sack,"Enough power for a Vengeance, blighted so it can be used only in the Wilderness.",24621,true,1,10000,1,1,Blighted vengeance sack.png,Blighted vengeance sack,86,1760373869,85,1760373798,
26390,Blood essence,A blood-filled essence with magical properties.,26390,true,40000,500,100000,60000,Blood essence.png,Blood essence,78000,1760373596,76000,1760373880,
31136,Blood moon armour set,"A set containing a Blood moon helm, Blood moon chestplate, Blood moon tassets and Dual macuahuitl.",31136,true,,,,,Blood moon armour set.png,Blood moon armour set,23399999,1760373818,23376731,1760373638,
29022,Blood moon chestplate,The chestplate of the Blood Moon.,29022,true,116004,15,290010,174006,Blood moon chestplate.png,Blood moon chestplate,4320781,1760373798,4250682,1760373547,
29067,Blood moon chestplate (broken),The chestplate of the Blood Moon.,29067,true,116004,15,290010,174006,Blood moon chestplate (broken).png,Blood moon chestplate (broken),3392511,1760360616,3389000,1760372445,
29028,Blood moon helm,The helm of the Blood Moon.,29028,true,41200,15,103000,61800,Blood moon helm.png,Blood moon helm,943999,1760373811,920349,1760373682,
29073,Blood moon helm (broken),The helm of the Blood Moon.,29073,true,41200,15,103000,61800,Blood moon helm (broken).png,Blood moon helm (broken),169000,1760361338,142511,1760373155,
29025,Blood moon tassets,The tassets of the Blood Moon.,29025,true,115964,15,289910,173946,Blood moon tassets.png,Blood moon tassets,9910000,1760373788,9684724,1760373888,
29070,Blood moon tassets (broken),The tassets of the Blood Moon.,29070,true,115964,15,289910,173946,Blood moon tassets (broken).png,Blood moon tassets (broken),9083398,1760360632,8815321,1760373567,
24774,Blood pint,It's literally a pint of blood.,24774,true,1,2000,1,1,Blood pint.png,Blood pint,75,1760372290,72,1760373877,
565,Blood rune,Used for high level missile spells.,565,true,160,25000,400,240,Blood rune.png,Blood rune,253,1760373889,253,1760373843,
24777,Blood shard,A magical shard filled with a dark power.,24777,true,1,8,1,1,Blood shard.png,Blood shard,7800000,1760373864,7650000,1760373807,
1450,Blood talisman,A mysterious power emanates from the talisman...,1450,true,1,,1,1,Blood talisman.png,Blood talisman,98107,1760373873,94556,1760304476,
5549,Blood tiara,A tiara infused with the properties of blood.,5549,true,1,,1,1,Blood tiara.png,Blood tiara,110521,1760372039,102000,1760333109,
3329,Blood'n'tar snelm,A red and black Snail shell helmet.,3329,true,120,150,300,180,Blood'n'tar snelm.png,Blood'n'tar snelm,10000,1760334574,516,1760373460,
31163,Bloodbark armour set,"A set containing a Bloodbark helm, Bloodbark body, Bloodbark legs, Bloodbark boots and Bloodbark gloves.",31163,true,,,,,Bloodbark armour set.png,Bloodbark armour set,519990,1760373599,516257,1760371662,
25404,Bloodbark body,Keeps my chest protected.,25404,true,1,70,1,1,Bloodbark body.png,Bloodbark body,176617,1760373682,172433,1760373515,
25410,Bloodbark boots,Great foot protection.,25410,true,1,,1,1,Bloodbark boots.png,Bloodbark boots,39100,1760373759,36400,1760373881,
25407,Bloodbark gauntlets,These should protect my hands.,25407,true,1,70,1,1,Bloodbark gauntlets.png,Bloodbark gauntlets,45895,1760373609,40972,1760373728,
25413,Bloodbark helm,A rather interesting smelling helmet.,25413,true,1,,1,1,Bloodbark helm.png,Bloodbark helm,88439,1760373603,86675,1760373524,
25416,Bloodbark legs,Strong leg protection.,25416,true,1,70,1,1,Bloodbark legs.png,Bloodbark legs,155476,1760373675,152000,1760373865,
22430,Bloody bracer,A coagulated concoction.,22430,true,1,2000,2,1,Bloody bracer.png,Bloody bracer,1116,1760275244,1174,1760286416,
2633,Blue beret,Parlez-vous francais?,2633,true,32,4,80,48,Blue beret.png,Blue beret,14619,1760366770,6000,1760371915,
7325,Blue boater,Stylish!,7325,true,90,4,225,135,Blue boater.png,Blue boater,1687,1760371294,1569,1760368979,
630,Blue boots,"They're soft, silky and blue.",630,true,80,150,200,120,Blue boots.png,Blue boots,1500,1760373086,300,1760371819,
1021,Blue cape,A thick blue cape.,1021,false,12,150,32,19,Blue cape.png,Blue cape,153,1760372537,150,1760373571,
2499,Blue d'hide body,Made from 100% real dragonhide.,2499,true,3744,125,9360,5616,Blue d'hide body.png,Blue d'hide body,4900,1760373891,4811,1760372982,
7374,Blue d'hide body (g),Made from 100% real dragonhide. With colourful trim!,7374,true,3744,8,9360,5616,Blue d'hide body (g).png,Blue d'hide body (g),5002,1760344996,5066,1760368103,
7376,Blue d'hide body (t),Made from 100% real dragonhide. With colourful trim!,7376,true,3744,8,9360,5616,Blue d'hide body (t).png,Blue d'hide body (t),4000,1760319048,4909,1760373722,
2493,Blue d'hide chaps,Made from 100% real dragonhide.,2493,true,1728,125,4320,2592,Blue d'hide chaps.png,Blue d'hide chaps,2262,1760373743,2052,1760373661,
7382,Blue d'hide chaps (g),Made from 100% real dragonhide. With colourful trim!,7382,true,1728,8,4320,2592,Blue d'hide chaps (g).png,Blue d'hide chaps (g),19999,1760370477,2918,1760373666,
7384,Blue d'hide chaps (t),Made from 100% real dragonhide. With colourful trim!,7384,true,1728,8,4320,2592,Blue d'hide chaps (t).png,Blue d'hide chaps (t),2890,1760357747,3976,1760373348,
22278,Blue d'hide shield,A solid yew shield covered in blue dragon leather.,22278,true,3000,125,7500,4500,Blue d'hide shield.png,Blue d'hide shield,5800,1760372808,4110,1760373243,
2487,Blue d'hide vambraces,Vambraces made from 100% real dragonhide.,2487,true,1200,125,3000,1800,Blue d'hide vambraces.png,Blue d'hide vambraces,733,1760373821,731,1760373860,
12757,Blue dark bow paint,Paints things blue!,12757,true,1,4,1,1,Blue dark bow paint.png,Blue dark bow paint,870000,1760348759,227278,1760299084,
2505,Blue dragon leather,It's a piece of prepared blue dragonhide.,2505,true,28,13000,70,42,Blue dragon leather.png,Blue dragon leather,1871,1760373711,1865,1760373543,
12520,Blue dragon mask,Do I look scary?,12520,true,4000,4,10000,6000,Blue dragon mask.png,Blue dragon mask,5413,1760371594,5100,1760371064,
243,Blue dragon scale,A large shiny scale.,243,true,20,13000,50,30,Blue dragon scale.png,Blue dragon scale,16,1760373758,17,1760371085,
1751,Blue dragonhide,The scaly rough hide from a Blue Dragon.,1751,true,56,13000,140,84,Blue dragonhide.png,Blue dragonhide,1699,1760373816,1700,1760373891,
12867,Blue dragonhide set,"A set containing a blue dragonhide body, chaps and vambraces.",12867,true,2000,125,5000,3000,Blue dragonhide set.png,Blue dragonhide set,10490,1760373005,8000,1760372248,
1767,Blue dye,A little bottle of blue dye.,1767,false,2,150,5,3,Blue dye.png,Blue dye,318,1760373853,294,1760372464,
10428,Blue elegant blouse,A well made elegant ladies' blue blouse.,10428,true,800,4,2000,1200,Blue elegant blouse.png,Blue elegant blouse,104678,1760370678,127342,1760356121,
10410,Blue elegant legs,A rather elegant pair of men's blue pantaloons.,10410,true,800,4,2000,1200,Blue elegant legs.png,Blue elegant legs,30000,1760327266,9224,1760370780,
10408,Blue elegant shirt,A well made elegant men's blue shirt.,10408,true,800,4,2000,1200,Blue elegant shirt.png,Blue elegant shirt,10449,1760340869,10906,1760372148,
10430,Blue elegant skirt,A rather elegant blue skirt.,10430,true,800,4,2000,1200,Blue elegant skirt.png,Blue elegant skirt,51023,1760335497,44077,1760341615,
10089,Blue feather,A cool blue feather.,10089,true,6,8000,16,9,Blue feather.png,Blue feather,32,1760373191,32,1760370408,
7331,Blue firelighter,Makes firelighting a lot easier.,7331,true,6,250,15,9,Blue firelighter.png,Blue firelighter,73,1760373623,111,1760373870,
2464,Blue flowers,A posy of flowers.,2464,true,40,150,100,60,Blue flowers.png,Blue flowers,1000,1760366658,600,1760372903,
1055,Blue halloween mask,Aaaarrrghhh ... I'm a monster.,1055,false,6,5,15,9,Blue halloween mask.png,Blue halloween mask,7494,1760370935,7300,1760371213,
660,Blue hat,A silly blue pointed hat.,660,true,64,150,160,96,Blue hat.png,Blue hat,465,1760372946,300,1760369367,
12301,Blue headband,A minimalist's hat.,12301,true,16,4,40,24,Blue headband.png,Blue headband,9000,1760366105,1655,1760369072,
31139,Blue moon armour set,"A set containing a Blue moon helm, Blue moon chestplate, Blue moon tassets and Blue moon spear.",31139,true,,,,,Blue moon armour set.png,Blue moon armour set,7480445,1760373758,6912000,1760372811,
29013,Blue moon chestplate,The chestplate of the Blue Moon.,29013,true,116004,15,290010,174006,Blue moon chestplate.png,Blue moon chestplate,1585199,1760372582,1519070,1760373750,
29058,Blue moon chestplate (broken),The chestplate of the Blue Moon.,29058,true,116004,15,290010,174006,Blue moon chestplate (broken).png,Blue moon chestplate (broken),702950,1760353040,716555,1760373596,
29019,Blue moon helm,The helm of the Blue Moon.,29019,true,41200,15,103000,61800,Blue moon helm.png,Blue moon helm,977137,1760373723,925000,1760373788,
29064,Blue moon helm (broken),The helm of the Blue Moon.,29064,true,41200,15,103000,61800,Blue moon helm (broken).png,Blue moon helm (broken),61062,1759605719,86000,1760373618,
28988,Blue moon spear,A magical staff of ancient origin...,28988,true,40000,15,100000,60000,Blue moon spear.png,Blue moon spear,369999,1760373772,360000,1760373736,
29016,Blue moon tassets,The tassets of the Blue Moon.,29016,true,115964,15,289910,173946,Blue moon tassets.png,Blue moon tassets,4699998,1760373809,4601000,1760373816,
29061,Blue moon tassets (broken),The tassets of the Blue Moon.,29061,true,115964,15,289910,173946,Blue moon tassets (broken).png,Blue moon tassets (broken),3750000,1760289801,3635005,1760373569,
1042,Blue partyhat,A nice hat from a cracker.,1042,false,1,5,1,1,Blue partyhat.png,Blue partyhat,17339,1760372710,15840,1760370046,
650,Blue robe bottoms,Made by Tree Gnomes with a thing for blue.,650,true,72,150,180,108,Blue robe bottoms.png,Blue robe bottoms,890,1760369674,125,1760372472,
640,Blue robe top,"The ultimate in gnome design, now in blue!",640,true,72,150,180,108,Blue robe top.png,Blue robe top,2000,1760373659,2000,1760373810,
1011,Blue skirt,Leg covering favoured by women and wizards.,1011,false,1,150,2,1,Blue skirt.png,Blue skirt,92,1760372884,92,1760372675,
7386,Blue skirt (g),Leg covering favoured by women and wizards. With a colourful trim!,7386,false,1,4,2,1,Blue skirt (g).png,Blue skirt (g),65468,1760372410,44091,1760373374,
7388,Blue skirt (t),Leg covering favoured by women and wizards. With a colourful trim!,7388,false,1,4,2,1,Blue skirt (t).png,Blue skirt (t),39550,1760372972,44618,1760373469,
10081,Blue spiky vambraces,Vambraces made from 100% real dragonhide. Now with added spikiness.,10081,true,1200,125,3000,1800,Blue spiky vambraces.png,Blue spiky vambraces,1878,1760338022,1111,1760365689,
579,Blue wizard hat,A silly pointed hat.,579,false,1,125,2,1,Blue wizard hat.png,Blue wizard hat,457,1760373861,667,1760373713,
7394,Blue wizard hat (g),"A silly pointed hat, with colourful trim.",7394,false,1,4,2,1,Blue wizard hat (g).png,Blue wizard hat (g),134936,1760372272,130000,1760373302,
7396,Blue wizard hat (t),"A silly pointed hat, with colourful trim.",7396,false,1,4,2,1,Blue wizard hat (t).png,Blue wizard hat (t),24212,1760373315,41000,1760372058,
577,Blue wizard robe,I can do magic better in this.,577,false,6,125,15,9,Blue wizard robe.png,Blue wizard robe,1293,1760373863,1293,1760373804,
7390,Blue wizard robe (g),I can do magic better in this.,7390,false,6,4,15,9,Blue wizard robe (g).png,Blue wizard robe (g),189998,1760372280,157000,1760373851,
7392,Blue wizard robe (t),I can do magic better in this.,7392,false,6,4,15,9,Blue wizard robe (t).png,Blue wizard robe (t),44270,1760373215,48066,1760370899,
22826,Bluegill,A large Bluegill.,22826,true,1,13000,3,1,Bluegill.png,Bluegill,25,1760366981,25,1760373839,
2064,Blurberry special,Looks good... smells strong.,2064,true,12,2000,30,18,Blurberry special.png,Blurberry special,7845,1760366206,3962,1760341174,
10322,Bob's black shirt,'Bob says: A bank pin will keep your items secure.',10322,true,1,4,3,1,Bob's black shirt.png,Bob's black shirt,33477,1760372505,24388,1760372733,
10318,Bob's blue shirt,'Bob says: Always check the second trade screen.',10318,true,1,4,3,1,Bob's blue shirt.png,Bob's blue shirt,7251,1760370292,6788,1760372053,
10320,Bob's green shirt,'Bob says: Never trade in the wilderness!',10320,true,1,4,3,1,Bob's green shirt.png,Bob's green shirt,3562,1760372501,2502,1760371887,
10324,Bob's purple shirt,'Bob says: Keep your computer keylogger free and virus scanned.',10324,true,1,4,3,1,Bob's purple shirt.png,Bob's purple shirt,6106,1760372419,6053,1760364793,
10316,Bob's red shirt,'Bob says: Never give your password out to anyone.',10316,true,1,4,3,1,Bob's red shirt.png,Bob's red shirt,5423,1760371642,4482,1760372532,
559,Body rune,Used for curse spells.,559,false,1,18000,3,1,Body rune.png,Body rune,4,1760373822,4,1760373794,
1446,Body talisman,A mysterious power emanates from the talisman...,1446,false,1,11000,4,2,Body talisman.png,Body talisman,2499,1760373699,2471,1760373809,
5533,Body tiara,A tiara infused with the properties of the body.,5533,false,40,40,100,60,Body tiara.png,Body tiara,16,1760372285,15,1760372505,
9434,Bolt mould,A mould for creating silver crossbow bolts.,9434,true,10,40,25,15,Bolt mould.png,Bolt mould,8,1760368850,15,1760366974,
8790,Bolt of cloth,A bolt of ordinary cloth.,8790,true,200,13000,500,300,Bolt of cloth.png,Bolt of cloth,999,1760373877,953,1760373667,
4740,Bolt rack,Must need a special type of crossbow to use this.,4740,true,20,11000,50,30,Bolt rack 5.png,Bolt rack,81,1760372999,84,1760373680,
8882,Bone bolts,Good if you have a bone crossbow!,8882,true,1,11000,3,1,Bone bolts 5.png,Bone bolts,6,1760373719,5,1760373340,
5018,Bone club,Basic but brutal!,5018,true,240,4,600,360,Bone club.png,Bone club,475,1760354076,1000,1760331816,
8872,Bone dagger,A powerful dagger.,8872,true,800,70,2000,1200,Bone dagger.png,Bone dagger,9999,1760373861,5824,1760372990,
8874,Bone dagger (p),A powerful dagger.,8874,true,800,70,2000,1200,Bone dagger (p).png,Bone dagger (p),4480,1760190978,600,1760276155,
8876,Bone dagger (p+),A powerful dagger.,8876,true,800,70,2000,1200,Bone dagger (p+).png,Bone dagger (p+),5285,1760205335,450,1760114979,
8878,Bone dagger (p++),A powerful dagger.,8878,true,800,70,2000,1200,Bone dagger (p++).png,Bone dagger (p++),5000,1760372667,257,1760366770,
25139,Bone fragments,Ground down bone fragments.,25139,false,1,500,1,1,Bone fragments 5.png,Bone fragments,710,1760371669,666,1760370196,
5016,Bone spear,Basic but brutal!,5016,true,240,4,600,360,Bone spear.png,Bone spear,162,1760373742,138,1760372944,
526,Bones,Bones are for burying!,526,false,1,3000,1,1,Bones.png,Bones,29,1760373878,30,1760373828,
8014,Bones to bananas (tablet),A tablet containing a magic spell.,8014,true,1,10000,1,1,Bones to bananas (tablet).png,Bones to bananas (tablet),472,1760358628,472,1760353943,
8015,Bones to peaches (tablet),A tablet containing a magic spell.,8015,true,1,10000,1,1,Bones to peaches (tablet).png,Bones to peaches (tablet),567,1760373825,530,1760370596,
13153,Book of balance page set,A set containing the four pages of Guthix's Book of Balance.,13153,true,2800,5,7000,4200,Book of balance page set.png,Book of balance page set,18469,1760372720,18469,1760362500,
13159,Book of darkness page set,A set containing the four pages of the Ancient Book of Darkness.,13159,true,3000,5,7500,4500,Book of darkness page set.png,Book of darkness page set,20612,1760373682,16000,1760373735,
13157,Book of law page set,A set containing the four pages of Armadyl's Book of Law.,13157,true,3000,5,7500,4500,Book of law page set.png,Book of law page set,31645,1760373659,31651,1760333557,
13155,Book of war page set,A set containing the four pages of Bandos' Book of War.,13155,true,3000,5,7500,4500,Book of war page set.png,Book of war page set,19707,1760372673,20023,1760331774,
8510,Bookcase (flatpack),How does it all fit in there?,8510,true,4,500,10,6,Bookcase (flatpack).png,Bookcase (flatpack),1,1760262539,3,1759176419,
22951,Boots of brimstone,A pair of heat resistant boots charged with the claw of the ferocious Drake.,22951,true,8000,70,20000,12000,Boots of brimstone.png,Boots of brimstone,347788,1760373848,330404,1760373582,
20140,Boots of darkness,A dark power is woven into these boots.,20140,true,4000,70,10000,6000,Boots of darkness.png,Boots of darkness,6846,1760371096,6665,1760369762,
23037,Boots of stone,A pair of heat resistant boots with rocky soles.,23037,true,80,125,200,120,Boots of stone.png,Boots of stone,127,1760372846,188,1760366613,
19662,Botanical pie,Mmm botanical pie.,19662,true,12,10000,30,18,Botanical pie.png,Botanical pie,900,1760373445,812,1760373625,
7919,Bottle of wine,A very good vintage.,7919,true,200,10000,500,300,Bottle of wine.png,Bottle of wine,622,1760364137,515,1760367310,
23002,Bottled dragonbreath,Several dragonfruit were squeezed into this vial and it has been powered by the fires of Mount Karuulm.,23002,true,200,50,500,300,Bottled dragonbreath.png,Bottled dragonbreath,18500,1760373765,18531,1760361430,
22999,Bottled dragonbreath (unpowered),Several dragonfruit were squeezed into this vial.,22999,true,200,50,500,300,Bottled dragonbreath (unpowered).png,Bottled dragonbreath (unpowered),16442,1760351313,16250,1760308656,
22994,Bottomless compost bucket,It's a bucket that can hold a lot of compost at once.,22994,true,18000,5,45000,27000,Bottomless compost bucket.png,Bottomless compost bucket,1159737,1760373651,1123182,1760373670,
30576,Bounty supply crate,A crate full of supplies.,30576,true,1,,1,1,Bounty supply crate (unobtainable item).png,Bounty supply crate,,,,,
